well_nm,well_ta_id,api_cd_10,compl_style,stim_start_dt,stim_end_dt,vintage,field_nm,geologic_location,target_formation,vendor,eff_treated_lateral_length,stage_count,avg_slurry_rate,max_slurry_rate,treat_pressure_max,treat_pressure_avg,total_proppant,mid_point_tvd_avg,total_co2_vol,mid_point_latitude_avg,mid_point_longitude_avg,open_well_head_pressure_avg,pump_time_stg,avg_clusters_stg,stg_sp,frac_csg,total_clean_vol,total_slurry_vol,gal_ftl,lb_ft,lb_clusters,bbls_clusters,slurry_rate_clusters,perc_100m,perc_sw,perc_gel,avg_acid_bbl_stg,stg1_owhp_gradient,fresh_bbl,prod_bbl,Date 120 Cum,Oil 120 Cum,Water 120 Cum,Gas 120 Cum,Gas BOE 120 Cum,HydroCarb 120 Cum,Date 120 Upday Cum,Oil 120 Upday Cum,Water 120 Upday Cum,Gas 120 Upday Cum,Gas BOE 120 Upday Cum,HydroCarb 120 Upday Cum,sap_cost,engineer_est_cost,field_est_cost,cp_cost,max_cost_col,cp_stim_cost,plug_life_cycle_cost,P_AveTOC,P_BVW,P_CAL,P_DRHO,P_DTC,P_DTS,P_EDYN,P_GR,P_GRKTH,P_NPHIL,P_PE,P_Phie,P_PhiT,P_POTA,P_PRDYN,P_RDEEP,P_RHOB,P_RMED,P_RMICRO,P_RSHAL,P_SwT,P_THOR,P_URAN,P_VAnhy,P_VClay,P_VDol,P_VGlau,P_VHalite,P_VHc,P_VLime,P_VPyrite,P_VQuartz,P_VTOC,P_VWater,P_VDol_VLime,REL_AVG_DIST_TOP,REL_MIN_DIST_TOP,REL_MAX_DIST_TOP,REL_STD_DIST_TOP,REL_AVG_ISO,REL_MIN_ISO,REL_MAX_ISO,REL_STD_ISO
NAVAJO 101AH,153454011.0,4238936473,P,2018-01-31 18:28:00,2018-02-03 12:45:00,2018,ALPINE,CENTRAL TROUGH SOUTH,UPPER WOODFORD,PUMPCO FLEET 2,2178.999,3.0,61.5,68.0,6950.0,6598.7,1757060.0,13877.5,0.0,31.243011453333335,-103.72450425,1596.7,19628.0,9.333333333333334,726.333,"508""x5.5""",58346.0,58884.0,26.77651527,806.36108598,62752.142857142855,2083.785714285714,2.1964285714285716,0.8653204785266297,0.5770441315825098,0.41104304859888996,176.0,0.4991421918295863,,,2018-06-18,,27869.0,25296.0,4216.0,4216.0,2018-06-18,,27869.0,25296.0,4216.0,4216.0,1883581.12,1700000.0,3308110.82,3308110.82,FIELD ESTIMATE,584002.5599999384,735802.6,5.450104224549705,0.00019681283769865858,8.66290351100253,-0.0019437278544086254,79.60315475610794,131.0606120326293,4.642904454320052,372.64768903959913,61.56539892383388,0.16228376489175286,3.6728393769010648,0.036808220850016636,0.07049111232501183,2.036432140105898,0.2069526617933644,145.03662875181118,2.4470249470016747,168.16752743613458,,1580.1590778541242,0.2569461252250941,7.8058519836061935,39.994895815491354,0.0,0.22453796403623005,0.002264706390328153,0.0,0.0,0.036614547888318784,0.09812975945719654,0.03237827997499671,0.4990878559809233,0.10678765158961696,0.00019359524149061596,0.10039446584752464,32.86313621831108,-59.57750000000668,128.42009999999163,42.18841525530972,231.2486421557598,219.90529999998995,249.20510000001082,6.561303580179798
NAVAJO 101AH,153454011.0,4238936473,P,2018-02-03 16:30:00,2018-02-03 17:15:00,2018,ALPINE,CENTRAL TROUGH SOUTH,UPPER WOODFORD,PUMPCO FLEET 2,142.999,1.0,16.7,30.0,5100.0,3820.0,100.0,13859.7,0.0,31.23779051,-103.7244704,2590.0,750.0,9.333333333333334,142.999,"508""x5.5""",675.0,750.0,4.7203127,0.6993056,10.714285714285714,72.32142857142857,1.7892857142857144,0.8653204785266297,0.5770441315825098,0.41104304859888996,176.0,0.4991421918295863,,,2018-06-18,,27869.0,25296.0,4216.0,4216.0,2018-06-18,,27869.0,25296.0,4216.0,4216.0,1883581.12,1700000.0,3308110.82,3308110.82,FIELD ESTIMATE,584002.5599999384,735802.6,5.450104224549705,0.00019681283769865858,8.66290351100253,-0.0019437278544086254,79.60315475610794,131.0606120326293,4.642904454320052,372.64768903959913,61.56539892383388,0.16228376489175286,3.6728393769010648,0.036808220850016636,0.07049111232501183,2.036432140105898,0.2069526617933644,145.03662875181118,2.4470249470016747,168.16752743613458,,1580.1590778541242,0.2569461252250941,7.8058519836061935,39.994895815491354,0.0,0.22453796403623005,0.002264706390328153,0.0,0.0,0.036614547888318784,0.09812975945719654,0.03237827997499671,0.4990878559809233,0.10678765158961696,0.00019359524149061596,0.10039446584752464,32.86313621831108,-59.57750000000668,128.42009999999163,42.18841525530972,231.2486421557598,219.90529999998995,249.20510000001082,6.561303580179798
NAVAJO 401AH,153457511.0,4238937016,P,2018-08-04 21:00:00,2018-08-10 14:00:00,2018,ALPINE,PARASEQUENCE - CENTRAL TROUGH SOUTH,UPPER WOLFCAMP,PUMPCO FLEET 2,4227.001,23.0,79.765217,86.0,9800.0,7343.5,10551860.0,9905.1,0.0,31.239367058260868,-103.72435696652174,2084.8,8694.173913,7.869565217391305,183.782652,"508""x5.5""",187245.0,199966.0,44.29736354,2496.29938578,58297.56906077348,1034.5027624309391,0.44069180662983426,1.0,0.8172234238564448,0.17691260113754706,47.73913043478261,0.4976724463717925,,157357.0,2018-11-08,18622.204,150146.0,206962.64,34493.773336,53115.977336,2018-12-06,28491.443,189082.0,333882.44,55647.073338,84138.516338,2772927.77,2700000.0,2543901.78,2772927.77,SAP,2364636.7817102857,21089.090909,2.175237851577932,0.00012523773581109963,8.932053814437669,-0.0030546664047098712,75.18041634655036,123.02851127018519,5.47387006667416,113.56677930840664,61.11879574103391,0.17126321967901234,2.991700183083116,0.021518128127621945,0.06324418160758498,1.6707179851784322,0.20198205120378968,84.68137113783516,2.555399262988351,67.62315978350667,,60.30034819317206,0.4922934670781549,9.780316073261252,6.743217657818693,,0.2608146410822217,0.040393553306539515,,,0.021396072520015054,0.049003463093388704,0.015112820531301887,0.5711702102861079,0.0419786042480569,0.00011430186983997937,0.08939701639992836,53.871130331747516,3.214700000000317,95.39659999999287,27.589671654234802,1768.5846037913275,1655.0273000001275,1862.2653000000741,77.68743025585401
OAK STATE UNIT 101AH,153451290.0,4238935867,P,2017-11-08 11:15:00,2017-11-15 12:30:00,2017,ALPINE,NORTHERN TROUGH,UPPER WOODFORD,PUMPCO FLEET 2,4765.0,23.0,70.86087,76.0,11000.0,8962.1,9638370.0,13872.4,0.0,31.259432886086955,-103.98847736,3997.8,11031.043478,8.0,207.173913,"508""x5.5""",241228.0,253714.0,50.624974,2022.742917,52382.445652,1311.021739,0.385113424,0.8922753536126959,0.672894580891552,0.3176400869164417,100.0,0.5966099692907343,,216516.0,2018-03-29,,153464.1,1294421.6,215736.93333,215736.93333,2018-03-29,,153464.1,1294421.6,215736.93333,215736.93333,3101252.26,3100000.0,3210948.9,3210948.9,FIELD ESTIMATE,2495309.9699980747,30663.728182,5.632812859519849,0.004886949470504903,7.917144903313152,-0.002153657789823917,80.69966354028256,124.14543006057067,4.708169899602986,416.7224922457111,41.84675219460692,0.15938874265044908,3.5732382810683703,0.03906826785387252,0.0566076705757478,1.2972289241423838,0.1337468426010544,110.70470940387597,2.3799078404389205,111.2424771258688,,110.87231211974688,0.39214230737144734,6.7415840381064935,50.66206014881052,0.0,0.14601696670547076,0.0,0.0,0.0,0.034806182950903826,0.12373143027037754,0.0012719842147777044,0.5835581235557514,0.10634111634883978,0.004268904505303511,0.12373143027037754,13.770501200071886,-47.06570000000461,98.31689999998936,20.207245343742123,383.1246199892332,369.70600000000536,393.4317000000295,6.316957417679764
OAK STATE UNIT 102BH,153456692.0,4238936938,P,2018-06-27 23:15:00,2018-07-04 10:15:00,2018,ALPINE,NORTHERN TROUGH,MIDDLE WOODFORD,PUMPCO FLEET 2,5427.999,28.0,67.421429,76.0,11000.0,9281.0,8296530.0,13974.2,0.0,31.25929480857143,-103.98645022964286,4170.4,7609.357143,7.75,193.857107,"508""x5.5""",202852.0,213062.0,37.3714144,1528.46933096,38232.857143,934.801843,0.310697829493,1.0,0.7441307506053269,0.24361743341404357,90.35714285714286,0.5387028019980997,,,2018-11-03,,47287.556,1029980.742,171663.457003,171663.457003,2018-11-05,,47514.761,1047525.416,174587.569337,174587.569337,2657746.73,2700000.0,2623804.0,2700000.0,ENGINEER ESTIMATE,2305815.822,14740.074074,5.132223192163481,0.0010622553491858985,8.02758916805331,0.0007086982477475807,76.61984368361071,121.27472642558615,5.21791903591732,330.4321704458497,50.75347644159091,0.16898225945438244,3.7070272889509557,0.019905219382285743,0.04292429268172388,1.713943958826582,0.1672959670648377,177.79029530585154,2.4448484649419084,175.5305958915694,,187.54648619373043,0.4312917502298233,7.371001960837746,38.168042519842786,0.0,0.191780333636606,0.0,0.0,0.0,0.018886667366789508,0.12811403528017815,0.00939764270944713,0.5505384872544302,0.10025926370646668,0.0010160056627588731,0.12811403528017815,131.82469688511415,72.72550000000045,181.43709999998703,34.58178862825552,386.6355064097422,381.8545999999765,401.8252000000215,4.445383148699592
OAK STATE UNIT 201BH,153458650.0,4238937326,ZP,2018-10-21 01:30:00,2018-11-05 09:45:00,2018,ALPINE,NORTHERN TROUGH,MIDDLE BARNETT,PUMPCO FLEET 2,4662.999,34.0,65.358824,80.0,11150.0,9486.9,16751126.0,13317.4,0.0,31.257595081176472,-103.98858329117647,4473.8,12175.588235,6.0,137.147029,"508""x5.5""",392741.0,413970.0,84.22498053,3592.35033076,82113.362745,1925.20098,0.3203863922,0.9136842285464902,0.7069723206086842,0.28659471841290024,75.0,0.632267353421475,22211.0,374185.0,2019-04-09,,175207.632,1281633.006,213605.500996,213605.500996,2019-04-09,,175207.632,1281633.006,213605.500996,213605.500996,6040097.52,6450000.0,6226537.23,6450000.0,ENGINEER ESTIMATE,3989538.0235308,28595.142424,4.073151837564069,0.0005467745652835692,6.9847575425885005,0.0390932303652608,82.97849524996299,128.65201437389499,4.53030445834575,161.83177052782187,61.26813503991231,0.18475413700341786,3.6949415521843054,0.045555508999401216,0.07907354184331272,1.8701639147516855,0.14348039631792187,64.75611223792097,2.443599942075915,64.9561849372172,,46.010395321058425,0.35230927509555204,9.637089504944695,13.131017914493096,0.0,0.20955066873930156,0.0030925963940420693,0.0,0.0,0.04506351728174975,0.07137938708425164,0.023855947488190338,0.5662160899748498,0.0803584381947593,0.000489292965505751,0.07447198347829373,202.42257641364438,126.92819999999686,226.79869999999943,16.044062853690217,596.9678118355764,558.8798000000797,671.7579000000592,32.11002818733671
OAK STATE UNIT 202AH,153459534.0,4238937503,ZP,2018-10-21 06:15:00,2018-11-07 04:45:00,2018,ALPINE,NORTHERN TROUGH,UPPER BARNETT,PUMPCO FLEET 2,5162.001,38.0,65.592105,80.0,10990.0,9464.4,19256040.0,13124.5,0.0,31.259706198157893,-103.98588649078947,4595.8,12255.815789,6.0,135.842132,"508""x5.5""",441526.0,465721.0,85.53388502,3730.34410493,84456.315789,1936.517544,0.2876846711,0.9136499563899156,0.6124081636342681,0.381603122266943,71.62162162162163,0.6580491116432802,45531.0,396968.0,2019-03-17,,217268.223,1087461.544,181243.590671,181243.590671,2019-03-17,,217268.223,1087461.544,181243.590671,181243.590671,4713727.16,5050000.0,4897865.29,5050000.0,ENGINEER ESTIMATE,4481567.47058935,11515.080541,4.186863729162897,0.003035517203528543,6.869113394548516,0.05065113462773868,80.81588265351083,126.4792765780661,4.825675131585553,131.43179221988294,50.24817515784286,0.17757841635397542,4.2017809390030765,0.047440261725019486,0.07640143521090531,1.4776863656643302,0.15505912256843593,221.708468975879,2.4580676492091933,266.1784449500764,,539.5256324503973,0.3447395190193942,7.787676514651648,10.17657997404191,0.0,0.1810635794492828,0.008763225014261791,0.0,0.0,0.04445909777226567,0.18668775949853175,0.026715537208263782,0.4667269881485969,0.08258335005524475,0.0029674456303873014,0.1954509845127938,23.861250421673482,-72.46000000000562,68.67200000000435,24.886322930037277,590.4505443567971,537.7519999999864,648.0479000000199,32.162389193196475
PALM UNIT 101AH,153451771.0,4238936177,ZP,2018-04-15 20:15:00,2018-05-03 17:30:00,2018,ALPINE,NORTHERN HORST,UPPER WOODFORD,PUMPCO FLEET 2,7072.999,35.0,78.131429,83.0,10480.0,7989.6,10610990.0,10723.5,0.0,31.287389427027026,-103.82849255621622,2664.3,8393.285714,8.0,202.085686,"508""x5.5""",281573.0,293765.0,39.8095631,1500.21087236,37896.392857,1005.617857,0.2790408179,0.9245995287352635,0.2771960995833069,0.08349021017972094,100.0,0.4953628490435333,210532.0,73130.0,2018-09-07,61.657,147077.663,798854.546,133142.424336,133204.081336,2018-09-07,61.657,147077.663,798854.546,133142.424336,133204.081336,3381673.38,3386000.0,3292392.48,3386000.0,ENGINEER ESTIMATE,2945326.571337364,14632.402353,6.847436141041799,0.002063325831805689,9.00117051760204,-0.005237891703062207,80.47014240635983,125.12039784648151,4.6735006407590145,477.24123198184793,49.475797894953864,0.1859725851565499,3.5206806188604123,0.05076009822600206,0.06683407228533791,1.424541019905386,0.14694149804629053,306.70119618150267,2.3645480645485524,325.0855188882193,,333.38284197642145,0.2275789635946047,7.707774751426233,54.56894543569788,0.0,0.13388905202485524,0.0009433839140066053,0.0,0.0,0.04899367703101863,0.1635715644286604,0.017686949593811317,0.5036500871597048,0.1294861965341175,0.0017667886282384446,0.164514948342667,56.19085190912334,-21.619300000000433,107.62390000000538,30.483310745914213,354.9394055426456,323.78619999997636,405.072300000075,19.70106648618817
PALM UNIT 102BH,153454870.0,4238936660,ZP,2018-04-15 08:15:00,2018-05-03 21:15:00,2018,ALPINE,NORTHERN HORST,MIDDLE WOODFORD,PUMPCO FLEET 2,7305.0,38.0,78.37,83.0,10580.0,7621.1,11412954.0,10802.8,0.0,31.28686516128205,-103.82739611410257,2766.6,8214.815789,7.815789473684211,192.236842,"508""x5.5""",299300.0,312163.0,40.971937,1562.348255,38427.454545454544,1007.7441077441077,0.26387205387205387,0.9256700387275033,0.34134191048861356,0.06087422192397582,100.0,0.5324151281822036,211369.0,91140.0,2018-09-07,24.46,191113.257,701256.602,116876.100333,116900.560333,2018-09-08,24.46,191856.654,707105.368,117850.894666,117875.354666,3373246.42,3361000.0,3181348.62,3373246.42,SAP,3048404.12798832,9403.189189,4.941287137023144,0.0006012135441584645,8.998840859862009,-0.0029181990719902447,75.91622758297254,120.40634036719412,5.328362854764528,342.43214851822927,56.378545263671434,0.18285875791472772,3.3617607915935204,0.021793423228166662,0.0478843998029707,1.6097622972126417,0.16987242471355182,143.78415413785362,2.4478683671016164,143.81683454712694,,143.84060948998282,0.4698470510400807,9.165595584944509,37.152741878141896,0.0,0.21747425621909747,0.002684210071365691,0.0,0.0,0.021239049744760173,0.17146360006809716,0.007432844033943929,0.4822478815905412,0.09689188713239882,0.0005496352485055957,0.17414781013946284,119.05723175312468,74.89020000001051,162.12110000000538,26.315839551126814,349.9916233522723,328.45460000001094,389.3984999999991,13.763068719446949
PALM UNIT 103AH,153454930.0,4238936731,ZP,2018-04-15 16:45:00,2018-05-03 11:00:00,2018,ALPINE,NORTHERN HORST,UPPER WOODFORD,PUMPCO FLEET 2,6706.001,35.0,77.64,83.0,11000.0,7741.1,10606620.0,11024.7,0.0,31.286619873055557,-103.82631271388888,2493.7,8676.714286,8.0,191.600029,"508""x5.5""",291061.0,303685.0,43.4030654,1581.66096307,37880.785714,1039.503571,0.277286,0.9269753014383967,0.2546222167480943,0.0686318785838431,100.0,0.47038139906639354,233404.0,58880.0,2018-09-07,145.654,195293.08,702374.852,117062.475337,117208.129337,2018-09-07,145.654,195293.08,702374.852,117062.475337,117208.129337,3298295.35,3285000.0,3306542.01,3306542.01,FIELD ESTIMATE,2950409.429999782,11205.735294,6.768514123346558,0.0060757017845926645,9.000139820866744,-0.002900133890894791,79.8661528641091,123.98216198084906,4.737944833161962,445.4418915370971,46.13455355261505,0.1836947885408539,3.1648950481594778,0.05458049578511224,0.06799277450799229,1.3321828707989551,0.14514965908362654,206.77558931212215,2.354710792135725,212.1303010064873,,215.3849838744945,0.2730577424366449,7.217349735436738,51.20243179383449,0.0,0.11174833275170568,0.004047740612460204,0.0,0.0,0.04901095005754859,0.1253887010885317,0.013986006237342844,0.5623578107705653,0.12787688785492313,0.005564582637543051,0.1294364417009919,56.14505708060561,-13.817899999998623,81.31040000000259,17.70195916491875,350.83718405228524,321.479499999952,384.17480000000586,12.865493064241239
PINE STATE 101CH,153448815.0,4238935807,P,2017-10-17 21:30:00,2017-10-27 11:00:00,2017,ALPINE,NORTHERN TROUGH,LOWER WOODFORD,PUMPCO FLEET 2,4882.001,24.0,56.7125,75.0,9960.0,9318.3,9836744.0,14310.3,0.0,31.286131194166668,-104.0236541025,3740.2,11521.458333,7.875,203.416708,"508""x5.5""",263625.0,276515.0,53.99937444,2014.90003791,52046.2645503,1394.8412698,0.30006613757,0.8879518331956825,0.17934430811780974,0.8115713360990967,102.91666666666667,0.48767044463567805,,210726.0,2018-03-01,,92410.0,532287.6,88714.599997,88714.599997,2018-03-04,,92785.0,542843.6,90473.93333,90473.93333,3887348.8,3871012.0,3349215.96,3887348.8,SAP,3453364.796683183,21434.023478,5.3220811023703405,0.00443921110732905,8.016082723886731,0.0008751225436510595,76.52733927932475,118.65898532334472,5.2769753149871965,178.74716557641239,44.69070172079779,0.1476710745535288,3.3624662124554514,0.03265883045991299,0.04820418845839386,1.5932264182925573,0.14350685528852306,146.73179357723,2.4051133394886377,146.46430263087782,,155.52968810126242,0.4288971966333486,6.174542828211358,18.584285274930963,0.0,0.1295026321710654,0.0019501818263029927,0.0,0.0,0.028768714097619424,0.10213800778823763,0.0031585546139517016,0.628717509171168,0.1018893267092339,0.003897365132956757,0.10408818961454062,216.93063986487525,170.14509999999163,253.28879999998492,24.844081045536733,385.8652471235846,376.51560000002974,393.2305000000182,4.1035675797866835
PINE STATE 102BH,153455754.0,4238936816,ZP,2018-09-01 03:45:00,2018-09-21 05:30:00,2018,ALPINE,NORTHERN TROUGH,MIDDLE WOODFORD,SCHLUMBERGER,5130.0,25.0,70.62,85.0,10800.0,9759.0,10021661.0,14157.7,0.0,31.2853410396,-104.0194997524,4204.4,11407.4,5.0,205.2,"508""x5.5""",274532.0,285185.0,53.51501,1953.540156,80173.288,2196.256,0.56496,0.3530479160407106,0.21983031486177274,0.7715050626151599,98.0,0.4785271622908543,282759.0,,2019-01-21,,117583.032,1348821.537,224803.589502,224803.589502,2019-01-24,,115501.09,1371176.445,228529.407501,228529.407501,4466958.02,5150000.0,3833832.79,5150000.0,ENGINEER ESTIMATE,4004589.9787401,27838.065833,4.59644487142103,0.0014293472070395106,8.020060148037345,-0.003600675797485403,77.05432800985383,122.69737023945645,5.139137422121576,350.6175853637497,61.73852664664639,0.17715004745990026,3.960972187966586,0.01795547295102239,0.045706988015605764,2.085230623540611,0.1740881371898554,116.34409708597842,2.4529535482274047,115.00557522694092,,126.35229292290586,0.5184384813460206,9.126823916424023,39.40067147169045,0.0,0.23115924340582586,0.0,0.0,0.0,0.016609307393563314,0.20623423899965185,0.00437438785798665,0.450391815852239,0.08987494507211059,0.0013509428382362362,0.20623423899965185,108.64855938676533,67.71639999999583,134.5958000000079,19.69214402428743,394.9006325432575,375.6776999999449,404.912100000023,6.36041816700515
PINE STATE 104BH,153455812.0,4238936813,ZP,2018-08-31 22:00:00,2018-09-25 17:45:00,2018,ALPINE,NORTHERN TROUGH,MIDDLE WOODFORD,SCHLUMBERGER,5102.001,42.0,70.054762,82.0,10872.0,9975.8,15702876.0,14085.8,0.0,31.28543272404762,-104.014059855,4260.0,9488.333333,5.0,121.476214,"508""x5.5""",380838.0,398510.0,74.64483053,3077.78771506,74775.6,1813.514286,0.3335941048,0.8712257788482238,0.2141269627960346,0.7750188655840061,100.0,0.5028728103440041,386948.0,,2019-01-26,,167587.479,1551643.889,258607.314832,258607.314832,2019-01-29,,166710.771,1581056.849,263509.474831,263509.474831,5967396.19,6500000.0,5465892.53,6500000.0,ENGINEER ESTIMATE,5738299.7786465,25796.064634,4.61457197472842,0.0015746917473767564,8.024877707460606,-0.0037562368894009743,77.15635498654169,123.03129952797552,5.156577277602039,343.41732062188635,57.81731714463705,0.1784600925987118,4.033454636161383,0.01670378551516312,0.044640397196222634,1.9367209456213896,0.17492522364212545,131.803658726445,2.4613174505406485,130.76491635237477,,141.30848837953397,0.5361246352889348,8.555452546010049,38.725660196973905,0.0,0.2328083065752091,0.0,0.0,0.0,0.01519645413389766,0.21670525840448845,0.006137369315863868,0.4372724589456712,0.0903745639986951,0.0015043504814125908,0.21670525840448845,131.76253522144222,67.87089999999716,182.73410000000143,38.13668228083596,396.98130788821476,380.3193000000329,411.226599999986,7.206347910065765
REDBUD UNIT 101AH,153451298.0,4210933148,P,2017-12-10 18:00:00,2017-12-18 16:30:00,2017,ALPINE,NORTHERN TROUGH,UPPER WOODFORD,PUMPCO FLEET 1,4266.001,21.0,69.809524,78.0,10960.0,8787.3,8760530.0,14019.0,0.0,31.317981080952382,-104.09118625047618,3180.5,11038.761905,7.761904761904762,203.142905,"508""x5.5""",222768.0,231814.0,52.21939704,2053.5696077,53745.58282208589,1366.6748466257668,0.4282792883435583,0.8930681134588889,0.7905489118724413,0.200217266393737,97.95238095238095,0.5076391165014835,222768.0,,2018-04-22,,104720.0,62385.0,10397.500002,10397.500002,2018-04-27,,111859.0,62463.0,10410.500002,10410.500002,3118393.49,3120000.0,2912633.0,3120000.0,ENGINEER ESTIMATE,2575923.636,26314.791905,4.142255202954433,0.0015900810610130333,7.595124438722037,0.00896364933535035,79.05531630728515,123.10482923677155,5.065274661545518,429.62529766969635,56.557466857504565,0.14665052515402738,3.4598711691160697,0.031525303338549915,0.06211492035044312,1.7414679315366983,0.14851466425745152,94.49532829433436,2.478529257901276,108.40421371202551,,209.50260082790868,0.3933998942585465,8.990190400775159,50.27954880145806,0.0,0.20394035292081336,4.8248211201579076e-05,0.0,0.0,0.0300693266714834,0.06275132816320259,0.025431094444969736,0.5962223508264984,0.08008023994963502,0.0014537433630301675,0.06279957637440417,-53.01653885350072,-185.313300000011,4.580600000000076,47.31242706172623,281.2318025477952,261.2900000000181,313.68170000001004,15.1810674805989
